review,label
shop ddongs hàng cẩn thận shop giao hàng nhanh giá cả hợp lý nchung,1
cường lực j đâu mà dán doi ann hết chùaw nguyên tay thỏ lại ib shop shop kêu đạt lại shopp hỗ trợ 30 biết thế ra ngoài gián cho lẹ lam ăn nh.. dẹp shop đi,0
tốt đồ đẹp giao hàng siêu nhanh mọi người nên mua nha quá ôn luôn,1
mùi hương:thơm mát phù hợp mùa hè độ lưu hương:2 3 tiếng không hiểu sao 2 chai cozy vanilla với chai after hours cùng mua từ 8 9 tháng trước nhận hàng siêu ưng mà 1 thời gian chai after mất màu còn chai cozy thì không màu chai after hiện tại siêu xấu sợ 1 thời gian chai matcha cũng mất màu quá huhu. shop có giải thích là do oxy hoá khi tiếp xúc với không khí nma 2 chai có mỗi 1 chai mất màu thì không hợp lí lắm,0
đóng gói sơ sài ko có chống sốc gì hết kỳ vậy ?? thùng bị lủng mấy lỗ luôn hên sữa ko sao. lần này shop làm kỳ quá !!,0
"bị bể nắp r, hết muốn xài luôn",0
"shop giao hàng nhanh, đóng gói cẩn thận hình ảnh mang tính nhận xu",1
không có quà tặng như mô tả,0
giao hàng quá là lâu,0
"vị socola chưa uống nên ko biết thế nào, sữa vani ko giống mua ở big c, hy vọng ko phải sữa giả",0
"thấy có mua 1 tặng 1 trên live nên bấm mua ngay, nhưng mở ra chỉ thấy có 1 chai, còn chai nhỏ quà tặng thì không có thế thì để deal làm gì, treo đầu dê bán thịt chó à",0
"lần thứ hai mua của shop. lần đầu mua đắt hơn, đc tặng ê hề quà. lần này mua rẻ hơn thì đúng số lượng nhưng khâu gói hàng chê nha, lòi hết cả ra thế kia rồi.",0
"đặt 5 cái size xl thì 3 cái đen size l, giao hàng cũng lâu nữa. chất lượng trước giờ thì ổn. mong coolmate tiếp tục cải thiện.",0
v3 khối lượng còn ít hơn v2 ??,0
bao bì mẫu mã:tốt hương vị:ngon sản phẩm tốt..khi nào uống hết cần sẽ mua thêm nhé..,1
kinh nghiệm sử dụng:đã sử dụng rất ok lợi ích:làm sáng ra mờ nám làm đẹp:39 mình đã dùng loại này 2 năm thấy rất ok. đây lả lần thứ 3 mua lại của shop. hàng chính hãng nên yên tâm,1
"tôi mua hàng với tâm thế hứng khởi và nhận hàng bới món hàng đầy thất vọng vì hàng đã vỡ và sữa chảy tùm lùm, tôi kiểm tra thì có 2 bịch đã bể, tôi yêu cầu đền 2 bịch sữa vì không có thời gian hoàn hàng và tôi rất nhiều lần và có lẻ shop không có thiện chí đền và trải qua xử lý của rất nhiều nhân viên hổ trợ khách hàng thư, duy, dương nhưng họ không đền chỉ có 2 bịch sữa. thật thất vọng về một thương hiệu sữa có tiếng như vậy. tôi sẽ không mua hàng của thương hiệu sữa dutch lady này nữa.",0
đóng gói kĩ chống sốc mà vẫn bị móp méo rách nát chứng tỏ shop ship hàng bị lỗi và kém chất lượng.,0
"ghi đơn hàng coa quà tặng mà chả thấy đâu , giao hàng nhanh",0
hương thơm:mua 1 tặng 1 mà sao có 1 chai gội đầu vậy,0
"mall nhưng làm ăn quá chán ạ, đổi quà của mình thành quà giá trị thấp hơn nhưng ko cho mình phản hồi, chặn luôn ko cho mua nữa ạ. mọi người cẩn thận ôm bực vào người như mình nhé",0
shop giao hàng nhanh lúc đặt hàng có ghi kèm quà tặng nhưng khi nhận thì không thấy,0
"sữa săn được giá tốt, ship hàng nhiệt tình, sẽ mua ủng hộ cho tiếp theo",1
săn sale giá hời. điểm trừ là giao hàng tận 2 tuần mới nhận được,0
không khớp mà hình điện thoại,0
bao bì:ok hương thơm:không có mùi làm đẹp:làm đẹp da nè hình ảnh chỉ mang tính chất minh hoạ và tính chất nhận xu,1
tặng dc nhìu quá lắm nha,1
"chất lượng sản phẩm:hop bi dập méo bao bì mẫu mã:shop shop làm việc thiếu chuyên nghiệp tổ chức live tặng quà cho khách trên live nhưng xuống live lại nói không , nhiều lần ib riêng shop hứa hẹn xử lý cả tuần rôi vẫn chậm trễ rất ko hài lòng",0
"sorry vì hình ảnh và video chỉ mang tính chất nhận xu nhưng mà nền này okela nha, bền màu, kiềm dầu tốt",1
"mùi hương:không mùi dành cho da:mọi loại da công dụng:cấp ẩm và giảm nếp nhăn serum dùng siêu thích, lọ cũ gần hết là phải sắm lọ mới ngay",1
giao hàng thiếu ko xử lý cho kh,0
"shop đóng hàng không cẩn thận, nhắn tin phản hổi không được",0
"đúng với mô tả:dung chất lượng sản phẩm:dung xin lỗi shop vì mua cho người thân nên k có ảnh và video mong shop thông cảm, cường lực dễ dán nhé mọi người",1
"hương thơm:k thơm lắm làm đẹp:bình thường rất ít bọt không biết có phải mua bén hàng giả không nữa, bình thường xài k thấy ít bọt như vậy",0
"thùng 48 hộp sữa chua uống vị dâu, trẻ em thích vị dâu dễ uống hương vị thơm ngon",1
hàng giao nhanh .đóng gói cũng cẩn thận.mà sao gỡ băng keo ra cái nắp bất ổn qua .ko gắm lại đc.giờ ko biêt dùng sao .chắc phải kiếm chai khác đổ qua dùng.,0
không nhận dc quà tặng như thông báo,0
"chả hiểu nhãn hàng lớn mà tiếc chi dăm ba cái giấy gói với khách hàng. giao tới đóng gói sơ sài, 1 chai bị lủng lổ chảy ra ngoài thèm lem. nt thì kêu đợi, đợi cả ngày xong 11g30 đêm nt cho khách kêu chụp tem trên thùng. thôi khỏi lun xách cái chai lủng xài lun cho rồi chứ đợi nhãn hàng giải quyết chắc tới tết. chưa thấy chỗ nào làm ăn tào lao như cái johson này. biết bao nhiu người complain mà vẫn hok thay đổi bó tay",0
thực sự làm ơn gói hàng cẩn thận được không ạ?? vì là chính shop của hãng nên luôn tin tưởng mua nhưng gói hàng ntn đây. ship từ kho bắc ninh về đến hà nội chứ không phải kho hcm như đơn trước 6 lon sữa gần 4triệu mà gói hàng ntn,0
"dành cho da:moi loai da mùi hương:ok công dụng:tot shop giao hàng nhanh, có quà tặng, chưa sử dụng nên ko biết hiệu quả thế nào, serum dưỡng tóc thơm",1
dành cho da:tat ca loai da mùi hương:thom công dụng:chong nang chong tia uv kem nay ko nang tone nha mng thay gia ca ok nen mng thu mua nhaa chong nang tot lam i,1
"xài nóng hết cả mặt,lên mụn ầm ầm",0
"đóng gói oke khá kĩ mình mua thấy giá khá đắt nha gần 200k cho 200g với tác dụng ngăn ngừa gàu nấm thì mình thấy cũng gọi là ổn, mình gội trộm vía ít gàu hơn nhưng thay vào đó da đầu mình nổi mụn ở mấy chỗ cơ hôm qua gội thì đầu hnay đã siêu bết rồi ấy, chỉ dùng để trị gàu thôi, còn sang đến hôm sau vẫn hơi ngứa, mình đã dùng đc nửa già chai r",0
"làm đẹp:dưỡng da, chống nắng bao bì:trang nhã kinh nghiệm sử dụng:mình dùng sản phẩm của vaseline khá nhiều. tuy nhiê đây là lần đầu mk thử sang sp này. khá mướt, thẩm thấu nhanh và không bết dính. mk rất thích.",1
"nhận hàng k có sp khuyến mãi tặng kèm,nt cho shop phản hồi phải bấm mua kèm deal sốc ms có,bấm vào thì quà tặng kèm kp tẩy trang như hình quảng cáo,mua vì có kèm quà tặng,còn k có thì đã k đặt",0
ốp cứng quá dùng 1time máy trầy xước. tôi muốn yêu cầu trả hàng hoàn tiền,0
màu sắc:đúng đúng với mô tả:đúng chất liệu:đúng thời gian vận chuyển rất hợp lí. tôi đã đặt hàng với tâm thế hào hứng chờ đợi để được trải nghiệm sản phẩm và tôi không hề bị chờ mỏi cổ. có thể thấy bên vận chuyển không quản ngại thời tiết và đường xá xa xôi để đưa sản phẩm cho tôi trong thời gian ngắn nhất.,1
miếng bọt khá là mềm không gây rát. dùng này sạch hơn mình ruqar bằng tay,1
tóc mềm mượt:binh thuong giảm rụng tóc:vgunb hương thơm:vggv tui thấy rất bình thường và không có gì đặc biệt hết á cũng được thôi,0
"mũ đỏ đẹp nhưng mk con đặt mũ xanh, shop liên hệ báo hết đề nghị gửi mũ đen nhưng mk phản hồi là lấy mũ be nhưng shop vẫn gửi mũ đen shop nên thay đổi cách chăm sóc kh",0
"dành cho da:ok công dụng:ok mùi hương:ok hình ảnh mang tính chất nhận xu, dc tặng thêm serum nữa, nước tẩy trang sài sạch ok nha, sữa rửa mặt cũng rất thích, sài sạch",1
"shop giao nhanh, gói hàng rất kỹ. tốt, nén mua nha, chính hãng. kem thơm, mềm",1
giao đợt 2 lon sữa đều bị móp méo,0
không gửi quà tặng kèm theo sản phẩm thật ra mình cũng không dùng quà tặng kèm nhưng nếu đã ghi có quà tặng thì phải gửi chơ không thể để có mà khi gửi hàng lại không gửi được,0
mua 2 đơn 1 đơn đi còn 1 đơn hạn nhận 11 8 nhưng tới 14 t8 ms đi hàng đã trễ lại còn giao thiếu,0
hàng giao cực kì chậm. bị neo ở kho hai ba ngày mới xuất đi.,0
"chống nhìn trộm với góc 160 chứ k phải 45 nha, kính quá kém, chất lượng k tương xứng với giá tiền",0
"mình mua 3 hộp giấy, mặc dù đc cửa hàng bao bọc rất kỹ nhưng hộp vẫn bị rách, mà rách từ bên trong trước khi đc xé, chứ ko phải do vận chuyển vì được che chắn bằng nhiều giấy bóng xốp. mình vẫn nhận hàng ko đổi trả vì kiểm tra bịch đựng sữa bên trong chưa bị lủng. nên ko thể cho cửa hàng 5 sao đc, trừ 2 sao.",0
"gia cố băng keo quá nhiều. dán ngang dán dọc, dán hơn 2 3 tuýp kem, dán ko gỡ nổi luôn. sau khi gỡ hết băng keo thì tuýp kem dính toàn keo luôn.",0
chai mình nhận đc rất bẩn không biết phải hàng chính hãng không . thật sự thất vọng khi mở hàng ra,0
đóng gói tệ chảy ra ngoài kakauuwhabamjaiiahzbvzgtuuaswq,0
"hàng giao nhanh, đóng gói cẩn thận, sản phẩm đúng mô tả. chất lượng tốt hơn mình nghĩ, dùng rất ổn. shop tư vấn nhiệt tình, sẽ ủng hộ thêm",1
"bao bì mẫu mã:bao bì lỏng lẻo hương vị:vị ok hàng đóng gói sơ sài, quấn 1 lớp màng co mỏng không có tác dụng chống sốc, 1 bịch sữa bị chảy hoàn toàn và dính ra các bịch khác. không hài lòng",0
"order dòng matte mà shop giao hydrate, nản luôn",0
bán kèm sản phẩm có quà tặng nhưng mua 3 món ko cái nào kèm quà,0
"sữa bịch dễ bị bể chảy tùm lum dù để yên thùng sữa một chỗ không tác động gì, nên mua sữa hộp cho lành",0
"vật liệu:vàng màu sắc:vàng kích thước:quá bé nhẫn bé tí không thể đeo được mà tính công quá cao. không ép vỉ, đóng gói sơ sài, không đáng tiềm so với nhiều sản phẩm trên thị trường. mng mua tiết kiệm còn không thể mang tặng.",0
"công dụng:lamf sachj cheem mùi hương:bạc hà the mát sp cực kì ok nha lần đầu sài mà mê quá mùi thơm,làm sạch ok,dùng xg nó mát đã lémhàng thì mua chíh chủ shop nên yên tâm mn nên mua nha. à mà rất ưng điểm tinh tế nhá k note mà shop vẫn che tên sp",1
"chất son:. màu sắc:. mình đặt 1 cây son kem và 1 cây son dưỡng, nhận về ko còn nhu cầu sử dụng nữa nên mình bấm trả hàng. các shop hay thông báo là lúc trả hàng vấn đề gì cũng để lí do ko còn nhu cầu sử dụng để shop khỏi bị điểm xấu đúng ko? nhưng ko, shop này ko cho trả hàng với lý do phải có hộp carton hoặc bì nhựa như ban đầu, lý do rất vớ vẩn, mình đâu có nghĩ là sẽ mua và trả hàng nên mình k giữ lại hộp như ban đầu, mình gói vào bì nhựa và trả hàng. shop ko đồng ý và hoàn lại cho mình, chỉ hoàn lại cây son chứ mất luôn cây son dưỡng nhắn tin xin video gói hàng của shop thì shop nói nhắn với shopee. lần đầu mua 1 đơn hàng mà cảm thấy khó chịu như vậy luôn. xin phép thêm vô blacklist.",0
"đặt hàng ngày 15 10 mà đến 20 10 shop chưa giao bên vc, hỏi thì báo 25 10 mới giao đến được. ức chế lần 1 hàng giao 4 túi nước giặt mà k thèm bọc chống sốc túi nào, chỉ bọc bên ngoài thùng carton, dẫn đến có túi bị thủng chạy hết cả thùng. thử hỏi hàng chất lỏng mà đi đường dài bọc nvay có phải quá ẩu không, hay đổi tại bên vận chuyển. ức chế lần 2 chưa thấy shop nào bán hàng mà từ việc nhận thông tin đến trả lời kh mà thấy bức mình như shop này. bye",0
"gói hàng ẩu thả, vỏ hộp nhìn cũ như hàng tồn",0
bao bì mẫu mã:tạm ổn hương vị:có đường hàng dễ vỡ mà bên vận chuyển với bên gói hàng làm như vậy thì sao mà em dùng được nữa..,0
"bao bì mẫu mã:đúng mẫu mã shop đóng gói ẩu, ko có bọc chống sốc giao tới mình móp cả 2 hộp, lần đầu mua ở shop mall mà quá tệ. mình thấy có nhiều người đã phàn nàn mà shop vẫn ko cải thiện gì hết. may mà bên trong ko ảnh hưởng, date xa",0
"dạng sữa nhưng bôi lên k thấm hết vào da mà rất dính dính, da dầu mà dính dính v k biết có bí da k nữa",0
chất lượng sản phẩm:tốt cho bé độ tuổi sử dụng:1 3 tuổi bao bì mẫu mã:xấu kém đóng gói hàng chán vô cùng tận 1 đơn hàng gần 2 triệu bạc mà đóng gói vớ vấn có 1 lớp túi mềm sữa đến tay khách hàng thì móp méo vô cùng,0
"độ sáng:ok làm sạch:sạch, mới dùng nên chưa biêt dịu nhẹ:dễ chịu luôn ủng hộ hàng việt nam. nên mình cũng mong là sản phẩm chính hãng.",0
"đóng gói quá chán,mong muốn shop chú ý bọc hàng cẩn thận hơn :",0
"hàng tặng làm dối trá, có 70g mà rút ruột của khách hàng còn có 10g trong chai, tặng như không tặng cty nên xem lại, quá thất vọng, lần nào cũng vậy bán hàng quá dối trá với khách hàng",0
"mặt nạ cho da dầu mụn, làm dịu xe khít lcl, mấy nốt mụn đang đỏ đắp cái là hết sưng lun",1
"thiếu quà tặng, chỉ có mỗi lọ dầu gội",0
kinh nghiệm sử dụng:ảnh quà tặng gây hiểu lầm k tặng gì đâu để quà tặng chứ k tặng gì. chiêu trò . mua thêm bla bla k biết phả cửa hàngi univer chính hãng k,0
hương vị:ko biết bọc hàng sơ sài vỡ hết sữa nhưng ship chịu giảm cho mik nên mik lấy mik đã nt cho shop bảo bọc hàng kĩ nhg vẫn vỡ .mọi người ko nên mua 2 lần mua đều bị chán lắm r ạ .mong shop cẩn thận,0
bao bì mẫu mã:bình thường hương vị:thơm đóng gói tệ thùng hàng khi nhận mở ra thì thấy mấy hộp sữa móp méo hết trơn vận chuyển k kĩ là bìh thường mà cái này là tại shop đóng gói k chắc chắn nữa giao sai hàng mua combo k đường rõ ràng s bị lộn dc mà vẫn bị xen hộp có đường vào z là hết hàng r cố tình trộn hàng cho ng mua mua 2 đơn mà đều bị trộn hàng trog khi mình cần loại k đường mới chọn phân loại rõ ràng để k bị lộn nhưng trúg shop k có tâm nên chịu luôn sữa vẫn thơm ngon bình thường chất lượng k bị ảnh hưởng k thì mình để 1 sao luôn r,0
"sản phẩm oke, hương thơm dịu, chất lượng ok, giá ổn, nên trải nghiệm",1
"bao bì mẫu mã:lủng 1 lỗ làm ăn sống nhăn. giao 12 hop, 1 hop lủng 1 lỗ như vậy. kiến ko là kiến. má.",0
"hình ảnh video nhận xu, hàng chất lượng hợp với giá tiền nên mua nha",1
làm đẹp:ghi tang quà mà ko được cái gì lợi ích:nt hoir thì ko trả lời,0
gửi thiếu hàng. đã vậy đóng hàng k cẩn thận combo 2 chai tì gửi 1 chai gian lận. k có lần thứ 2 mua hàng,0
dưỡng ẩm:sản phẩm dưỡng ẩm tốt căng bóng:da tôi căng bóng hơn sau mỗi lần xịt xịt khoáng:hình ảnh chỉ mang tính chất nhận xu siêu hời nha mọi người mình mua rẻ mà còn tặng thêm refill của tober pad nx,1
nhận hàng khui seal ra thì thấy sản phẩm bị quẹt một đường cọ trên mặt phấn m đơ luôn xịt keo luôn máy t dỏm không chụp cận nét được chứ ở ngoài nhìn là rõ bị quẹt cọ thử màu xong dán seal vào thật là ối dồi ôi. máy t mà xịn là chụp cho ce nhìn rõ hơn được rồi không ngờ nhận được đơn hàng đểu z chắc do t xui ui,0
mẹo:. bao bì:. kinh nghiệm sử dụng:. sp y hình săn sale giá rẻ nên mua nha tính ra có 25k 1 hộp,1
"lần này gội bé mùi không hài lòng, y như kiểu dầu dừa để lâu",0
"chưa dùng chưa biết ra sao, nhưng so với bản cũ thấy loảng, bảo tăng kèm quà , mà mua hẳn 2 tuýp k được tặng 1 quà nào giao hàng ổn khá thấy vong và k hài lòng",0
gói hàng kỹ nhưng nhận lại bị móp. quá chán. mọi lần k bị mà này là dính lại. quà tặng kèm đầy đủ,0
"hương thơm:thom sang mình mua sang chai thứ 2 rồi nhá. dùng cái này rẻ mà tiết kiệm, dùng được lâu lắm. tóc mình khá dày nhưng mỗi lần dùng 1 2 pump là quá đủ rồi. nó thơm mà thơm kiểu sang kiểu nhẹ nhàng lưu hương đồ. ncl mê",1
"dưỡng ẩm:chat kem hoi bet xiu làm sáng da:min mang, giu am cũng khá khá hương thơm:mui huong nhe nhang",1
"hình ảnh chỉ mang tính chất minh hoạ. giao hàng nhanh, đủ số lượng",1
sản phẩm rất tốt mình đã xài và thấy hiệu quả rõ rệt rất hài lòng.,1
bao bì:bao bi xau gia hàng chậm trễ giao đến thì đóng gói k cẩn thận k có tem niên phong nhìn như hàng giả,0
shop đóng gói cẩn thận. giao hàng nhanh. giới thiệu có ưu đãi nhưng lại ko có hàng tặng kèm gì cả. hơi thất vọng!,0
"đồ của johnson thì k lỗ rồi. m mua từ khi còn m mới sinh,giờ nó đã lớn, chất lượng vẫn ổn định như trước. nc hoa mùi rất dễ chịu.",1
mình bị dị ứng rất nhiều sữa tắm nên chỉ dùng loại st dành cho e bé. dùng rất ưng.,1
chất lượng sản phẩm:ổn tính năng nổi bật:nghe shop giao hàng nhanh gửi từ tphcm ra hn có 3 hôm. shop đóng gói bọc 1 lớp chống xốp. tai nghe xịn nhưng loa hơi bé. đọc bình luận cx sợ bị lỗi 1 bên tai nghe may là không sao. chất lượng tai nghe hai bên không đồng đều bên trái nghe rõ hơn bên phải phải bật gần như max mới nghe thấy,0
"mua máy về cạo thử râu , di đỏ cả mồm mà râu vẫn nguyên xi , tưởng máy yếu sạc xong cạo , sạc mãi , cạo được tí lại yếu pin , vẫn ko sạch được râu , còn thua cả bàn cạo râu mua 15k , ai mua cân nhắc ko phí tiền rước bực",0
phải gội mới sạch nha . tui dùng tóc vẫn bết i nguyên . chả phồng như quảng cáo gì,0
"giao hàng nhanh, đóng gói cẩn thận, shop tư vấn nhiệt tình. chất lương sản phẩm tốt.",1
về hình thức thì xịn xò nhưng nếu như để dùng nó làm skincare các bước để đi làm thì nhờn rít vô cùng.,0
cố tình giao sai ? quá tệ cho bộ phận chăm sóc khách hàng khi mình là 1 shop mall ..đến chịu shop luôn .bó tay,0
giao hàng thiếu một gói chưa được một tháng mua 3combo là 99 gói đợt trước đặc hai combo 66goi có hai gói bị lỗi trông rồng rất nhiều chuyên này giao có 32 goi thiếu một,0
"đặt ít đường thì giao có đường, đợt trước cũng giao sai, hết hàng thì để hết cứ để 1 đường bán 1 nẻo cho chạy hàng bực hết sức",0
"thời gian giao hàng nhanh, đóng gói chắc chắn, cẩn thận. sữa bột pha nhanh tan",1
"bao bì:bao bif ok màu son đẹp,son mịn môi nhưng nhanh trôi không hề lì ạ",0
"độ tuổi sử dụng:tốt chất lượng sản phẩm:tốt bao bì mẫu mã:tốt luôn tin tưởng mua sữa tại đây. nhưng lần này khâu đóng gói rất tệ, quà kèm theo là máy xay nhưng không dán đáy thùng, hậu quả là con mình mới rinh ra máy xay đã tuột ra khỏi hộp và vỡ, may là không có thương tích gì.",0
"giao hàng nhanh, đóng gói cẩn thận, miếng dán lệch so với khung nên dán kiếng ko dc ở giữa điẹn thoại",0
"serum không hợp với da mẹ mình nên cũng ngưng lại r, sức vô châm chích với đỏ da",0
"làm đẹp:ok lợi ích:ok hương thơm:ok tốt lắm loại tinh dầu này giá cả hợp lý hơn của kashi mà còn dùng rất tốt, ship nhanh, dùng chai tinh dầu mini r mới quyết định mua full",1
"gói hàng siêu ẩu, nhận đến tay thì bung như ảnh, may k mất hàng gì",0
"công dụng:chăm sóc da mặt dành cho da:mọi loại da mùi hương:ổn mình thích nhất là mặt nạ này á, trước mình cũng sử dụng 1 tháng r và mình cảm thấy mấy mụn đỏ hay ẩn đều giảm bớt rất nhiều nhưng mặt nạ này mắc quá",1
nhìu chỗ bị dính vết bẩn đen,0
"thật sự nhận hàng xong mà thất vọng, 6 hộp k 1 hộp nào còn nguyên cả mà móp méo nặng nề. nhìn hộp bên ngoài k đến nỗi mà bên trong lại móp đến v kbt là do đvvc hay do hàng bên shop móp méo từ trước đây",0
sản phẩm ok.shop giao hàng nhanh.nên mua khi cần nha mọi người.shiper thân thiện,1
chất lượng sản phẩm:tốt mùi hương:thơm nhẹ dầu gội thơm dịu dùng êm nhưng mà mình vặn kiểu gì mà gãy mất vòi,1
chất lượng sản phẩm:phù hợp với giá thành độ tuổi sử dụng:cho trẻ từ 2 4 tuổi bao bì mẫu mã:đơn giản sản phẩm giống mô tả của shop. shop giao hàng nhanh cẩn thận,1
ngày sản xuất mà dán bằng keo như thế này. không phải in lên sản phẩm hàng nhái hoặc đã hết hạn,0
"đóng gói sản phẩm quá kém, đóng gói sơ sài không bọc chống shock mà giao hàng xa như vậy thì không biết sản phẩm bên trong liệu có bị méo móp hay không đề nghị shop làm việc cẩn thận hơn cho các đơn hàng của người khác",0
trông có chán ko chứ nhìn nản thật sự,0
"mua 2 đơn bục vỡ cả 2, đơn kia vỡ bung bét bốc mùi kinh ko tả được, yêu cầu trả hàng mãi ko xử lý. đơn này vỡ có 1 bịch phải để dùng tạm chứ chẳng biết khi nào shop mới giải quyết xong",0
"bao bì:50ml lợi ích:duong am làm đẹp:thanh nien chất kem khá đặc, màu trắng sữa, dễ tan trên da, dưỡng ẩm khá tốt nhưng thấy hơi bí, mình da khô mà vẫn thấy bí, bị nổi mụn",0
"hương thơm:có mùi thơm đậm hơn hủ 15ml đc tặng kèm chai serum hủ kem có hộp, lớp giấy kín bên ngoài nhưng bên trong hủ kem ko có miếng chặn như thông thường. mở ra kem dính đầy nắp như trong ảnh. hôm trước hủ 15ml đc tặng màu tím sẩm, hủ này màu tím nhạt. chất kem tặng kèm màu trắng tinh. hủ full size này chất kem trắng ngà. mùi thơm đậm hơn. hủ ko có miếng nắp chặn. nhận hàng xong hơi hoang mang. sao hàng tặng dùng thử và hàng full size khác nhau từ hộp tới chất kem, mùi thơm",0
chất lượng sản phẩm tuyệt vời cho sức khỏe . shop đóng gói hàng cẩn thận . giao hàng nhanh .,1
"bao bì mẫu mã:giao 2 lon 1 lon bị móp 1 lon không, chứng tỏ ko phải va chạm 1 lon vào nhau mà lon này đã bị móp trước mà giao cho khách dùng. độ tuổi sử dụng:1 tuổi chất lượng sản phẩm:chưa đánh giá được lần đầu mua bị gặp trường hợp này. hi vọng không gặp lại.",0
lợi ích:sachj gauf bao bì:ddepj shop giao hàng nhanh nhưng k đủ hàng. đơn hàng nhận đc thiếu quà khuyến mãi. chỉ mua hàng 1 lần và k có lần sau,0
đối tượng sử dụng:tre em mùi hương:nhẹ nhàng chất lượng sản phẩm:tốt shop đóng gói cẩn thận. giao hàng siêu nhanh nha,1
"sai lầm lớn nhất là mua hàng mà k ktra cẩn thận, hàng hỏng, hàng lỗi, hàng méo mó.. không thiếu phát nào, mua 6 hộp, hỏng 2 hộp, méo 5 6 hộp, mà giá cả dù có voucher nhưng vẫn k rẻ hơn so với tạp hoá gần nhà 1k hộp. tác hại của lười ra hàng tạp hoá nên trả giá k hề kém là đây. mình quên mất k chụp lại hộp hỏng hoàn toàn đã vứt đi rồi.. thật choáng với nhân cách người bán hàng..",0
làm sáng da:toi thay da minh sang ro sau vai lan su dung dưỡng ẩm:sau khi dung tren da thay da duocj cap am sau khả năng thẩm thấu:thoa len da tham rat nhanh khong nhon rit mùi hương:mui huong de chiu va luu huong rat lau,1
"chất lượng sản phẩm:ok độ tuổi sử dụng:trên 1 tuôit bao bì mẫu mã:ok shop sử lí vấn đề quá chán . trong hộp k có thìa mặc dù đã ktra rất rất kĩ. nhưng thay vì tìm cách gửi thìa cho shop thì gquyet vòng vòng bảo gửi tặng áo mưa , kb gửi áo mưa để làm gì trong khi đang k có thìa để đong sữa chuẩn",0
"tốc độ:nhanh mạnh kích thước:nhỏ gọn thiết kế:đơn giản mà sang máy nhỏ gọn nhưng rất đầm tay có 3 tốc độ tùy theo nhu cầu sử dụng. thiết kế đơn giản mà lại rất sang trọng, màu sắc nào cũng đẹp. túm lại là ưng ý lắm. rất nên mua",1
"sản phẩm không đúng với quảng cáo, mình mua để dán cho iphone 11 nhưng khi dán thì lại không được, miếng cường lực quá tệ, cường lực không thể cố định, kéo miếng dán là kéo luôn cả cường lực ra ngoài , rồi phải tự dán thủ công nhưng vì dính bụi từ trước đó khi kéo miếng dán không được, thấy clip hướng dẫn thì rất dễ, quá chán",0
thấy tặng quà mới mua mà ko co quà tặng nha mng,0
"ủa sao chai được ít vậy, dùng 3 lần đã hết rồi !",0
đối tượng sử dụng:bé mùi hương:thơm chất lượng sản phẩm:sữa tắm mùi dễ chịu nhưng khó mở nắp mở 1 phát gãy vòi lun,0
giao sai mẫu cho mình. cần rút kinh nghiệm khâu đóng hàng,0
mất công mua bảo hành 24 tháng được 1 tuần thì hỏng luôn trả hàng thì k nhận đc tiền,0
máy mới mua chưa được 1 tháng dùng thì nháy đèn chuyển chế độ loạn xạ nhắn tin hỏi shop thì shop bảo mang ra hàng sửa. chưa bh mua hàng mà gặp shop trả lời hỗ trợ kh như vậy. shop ko có trách nhiệm với hàng mình bán,0
"ốp rất dễ trầy. chưa kịp ố đã trầy. khó tháo cực kỳ, bụi vào trong ốp nhiều nên phải tháo ốp vệ sinh, mỗi lần tháo 1 lần khó, cứ sợ trầy vỏ.",0
"hương thơm:gấc thơm lợi ích:bóng mượt, không xù tóc cá nhân mình thấy mùi thơm, thoa lên tóc bóng mượt, thoa trước khi sấy ko làm tóc bị xù nhé tóc đừng nên ướt mà còn hơi ẩm sau khi gội nhé . tóc cũng ko bị bết quá khi sử dụng bạn này. khi xịt ra tay ròi thoa lên tóc xong thì không làm bết tay tui tại trước đó tui xài loại khác nó làm tay tui bị nhớt nhớt dính dính .",1
"sản phẩm chất lượng vượt mong đợi, dịch vụ chu đáo, giao hàng siêu nhanh.",1
"săn được giá rẻ, lại còn đc tặng thêm quà, nên mua nha cả nhà ns ns",1
giaoo hàngg nhanhh đóng góii cẩnn thận. dùng êmm. mua lần t3 rồi,1
giao hàng nhanh. hình ảnh nhận xu.. chất lượng ok nên mua nhé mọi người..,1
"bao bì:ok hương thơm:ok kinh nghiệm sử dụng:ok dùng khá ổn, hình như hà linh có review rồi. chất lượng ok",1
lần đầu đặt hàng quá thất vọng đặt 24 gói nhận bị bục mất 2 gói còn 22 gói bị đổ ra ngoài lên men hết cả,0
hàng đẹp đúng mô tả hình ảnh chỉ mang tính chất minh hoạ . sẽ ủng hộ thêm,1
"độ mềm:ok xơ bông:ok sài thích săn sale giá rẻ, hình ảnh và clip mang tính chất nhận xu ahh",1
"mua 2 thùng bể hết mấy bịch thấm qua thùng kia mùi chua lè, mất thời gian lau lại từng bịch",0
"thơm nha, chuẩn chỉnh hihi săn đk giá rẻ nữa hai túi 5kg mà có 160k thoy",1
"chai to 750ml dùng siêu tiết kiệm, mùi thơm nhẹ ko bị gắt họng đáng mua",1
shop nhập nhằng về việc quà tặng! mọi ng nên cẩn thận trog việc mua hàng shopee mall,0
"hình ảnh và video mang tính chất nhận xu. dép đẹp, giao hàng nhanh, đóng gói cẩn thận, shiper thân thiện nên mua",1
chưa sử dụng nên chưa biết hợp vơiz con k. mua trc để chào đón baby. hi vong tvia hợp,1
